Wreck ID,Strauss ID,Name,Parker Number,Sea area,Country,Region,Latitude,Longitude,Min depth,Max depth,Depth,Period,Dating,Earliest date,Latest date,Date range,Mid point of date range,Probability,Place of origin,Place of destination,Reference,Comments,Amphorae,Marble,Columns etc,Sarcophagi,Blocks,Marble type,Other cargo,Hull remains,Shipboard paraphernalia,Ship equipment,Estimated tonnage,Amphora type
8733,0,Conque des Salins,,Western Mediterranean,France,Languedoc-Roussillon,43.41489,3.61312,1,1,1m,Roman Republic,C 2nd-1st BC,-210,-85,0,0,0,,,"Bilan Scientifique 1999, 35-38","A 15m hull in very good condition, the shipw as probably only used within the Etang for trading or unloading from larger ships.",FALSE,FALSE,FALSE,FALSE,FALSE,,,"A section 7.7m long and 2.2 m wide was preserved of this flat-bottomed boat showing  the keel, frames etc.",,,0,
8727,0,Les Mouettes,,Western Mediterranean,France,Languedoc-Roussillon,43.41648,3.74719,0,0,shallow,Roman Imperial,late C 2nd AD,150,200,0,0,0,,,"Bilan Scientifique 1998,  27; Bilan Scientifique 1999, 33",A wreck that has not been excavated although many objects have come to light from the site at the entrance to the port of Frontignan.,TRUE,FALSE,FALSE,FALSE,FALSE,,"Tiles, copper ingots and lead ingots some of which are stamped M AURELI; a bronze tripod",Copper nails,Bronze and silver coins (one of Marcus Aurelius); a bronze ax head and  bronze scales; an oil lamp and part of a pot representing the head of a ram.,"A sounding weight, rings associated with the rigging and 2 iron anchors",0,
7725,0,Chretienne D,305,Western Mediterranean,France,Var,43.4175,6.88555,18,20,20m,Late Roman,mid C4th AD,325,375,0,0,0,Lusitania- Baetica,,"J-P. Joncheray, Bilan Scientifique 1994, 54; Cahiers d'Archeologie Subaquatique 13 (1997), 121-135","Over 2,400 amphora sherds have been identified, 58% of which are Amalgro C and 17% are Dr 23, thus giving an estimated total of 500 amphorae.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,At least 2 iron anchors,,
142,470,Saintes Maries-de-la-mer 21,,Western Mediterranean,France,Bouches-du-Rhône,43.4211,4.39882,17,17,17m,Roman Imperial,?,-30,400,,,,Luna,South west France? Inland France?,"L. Long, Bilan scientifique du Département des recherches archéologiques sous-marines (1999), 41-43.",,FALSE,TRUE,FALSE,FALSE,TRUE,"Seven blocks of Luna marble, two of which are completely buried in sediment. The heaviest load of the three marble wrecks at Saintes Marie.",,,,,,
143,461,Saintes Maries-de-la-mer 22,,Western Mediterranean,France,Bouches-du-Rhône,43.4211,4.39882,17,17,17m,Roman Imperial,C1st-2nd AD,1,200,,,,Luna,South west France? Inland France?,"L. Long, Bilan scientifique du Département des recherches archéologiques sous-marines (1999), 41-43.",A few fragments of Dr. 20 date the wreck.,TRUE,TRUE,TRUE,FALSE,TRUE,"Six or seven blocks of Luna marble over an area 12m long, parallel to the beach. Two of the blocks are half cylindrical, i.e. part columns, 2.1m long. Three others are rectangular.",,,,,,
8792,0,Chretienne M,,Western Mediterranean,France,Var,43.42222,6.87366,15,20,20m,,,,,0,0,0,,,"A. and J.-P. Joncheray, Bilan Scientifique 1994, 53, Bilan Scientifique 1997, 76-77; Cahiers d'Archeologie Subaquatique 14 (2002) 57-130",,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
141,469,Saintes-Maries-de-la-mer 18,,Western Mediterranean,France,Bouches-du-Rhône,43.42334,4.40242,17,18,18m,Roman Imperial,?,-30,400,,,,Luna,South west France? Inland France?,"L. Long, Bilan Scientifique 1999, 41-43; Bilan Scientifique 2005, 54-55",A small cargo of Luna marble.,FALSE,TRUE,FALSE,FALSE,TRUE,"Seven blocks of Luna marble in disorder over an area 8m long. The main block measures 2.8m x 1.1m, the others are smaller (1.4m x 1.7m, 1.8m x 1.5m etc).",,,,,50,
8783,0,Saintes-Maries-de-la-Mer 19,,Western Mediterranean,France,Bouches-du-Rhône,43.42536,4.29908,16,17,17m,Roman Imperial,C3rd AD,200,300,0,0,0,,,"Bilan Scientifique 2000, 57-58; Bilan Scientifique 2003, 64",A cargo of Dr 30 amphorae from Mauretania,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
9045,0,Saintes-Maries-de-la-mer 11,,Western Mediterranean,France,Bouches-du-Rhône,43.42621,4.38268,12,14,14m,,Roman ??,-150,400,0,0,0,,,"Bilan Scientifique 1998, 36",,FALSE,FALSE,FALSE,FALSE,FALSE,,Iron ingots amalgamated with fragments of amphorae.,Some frames,,An iron anchor.,0,
9046,0,Saintes-Maries-de-la-mer 13,,Western Mediterranean,France,Bouches-du-Rhône,43.42883,4.382,12,14,14m,,,,,0,0,0,,,"Bilan Scientifique 1998, 36",Another shipwreck of iron ingots.,FALSE,FALSE,FALSE,FALSE,FALSE,,Iron ingots,Fragments of wood.,,An iron anchor was found 20m away,0,
9047,0,Saintes-Maries-de-la-mer 23,,Western Mediterranean,France,Bouches-du-Rhône,43.42895,4.40895,15,16,16m,Roman Republic/Imperial,C1st BC- AD,-100,100,0,0,0,,,"Bilan Scientifique 2001, 50; Bilan Scientifique 2003, 65",Another wreck of iron ingots,FALSE,FALSE,FALSE,FALSE,FALSE,,"Iron ingots in mass concretions, 3m x 2m",,A basket/ container of small iron nails.,,0,
8762,0,Saintes-Maries-de-la-Mer 3,,Western Mediterranean,France,Bouches-du-Rhône,43.4359,4.37908,14,14,13.6m,Roman Imperial,C1st AD,1,100,0,0,0,,,"L. Long, Bilan Scientifique 1995, 42; Bilan Scientifique 1996, 73-74,",,FALSE,FALSE,FALSE,FALSE,FALSE,,Concretions of iron bars.,,"A fragment of a sigillata  from Southern Gaul, Dragendorff 15a1.",An iron anchor,0,
8787,0,Saintes-Maries-de-la-Mer 24,,Western Mediterranean,France,Bouches-du-Rhône,43.43739,4.37255,10,11,11m,Roman Imperial,mid C1st AD,25,75,0,0,0,,,"L. Long et al, Bilan Scientifique 2002, 53-54; Bilan Scientifique 2003, 66-71.",Another wreck of iron bars and ingots from a ship 20-25m long.,FALSE,FALSE,FALSE,FALSE,FALSE,,Large iron bars weighing between 23 and 33kg,Fairly well preserved,Several bronze objects including a lantern. Human remains including a jaw,,0,
8632,0,Saintes-Maries-de-la-Mer 2,,Western Mediterranean,France,Bouches-du-Rhône,43.43817,4.37599,11,11,11m,Roman Imperial,early C1st AD,1,25,0,0,0,Baetica - Narbonne,,"L. Long, Bilan Scientifique 1995, 40-41; Bilan Scientifique 1996, 73; Bilan Scientifique 1997, 65-68; Liou 2000, 1070 no. 39; Bilan Scientifique 2003, 65; Bilan Scientifique 2005, 49.",A cargo of iron ingots and bars seen as a number of concretions over a 15m long site.,TRUE,FALSE,FALSE,FALSE,FALSE,,"Iron ingots and 146 bars some of which are very well preserved with stamps EROTIS and LEPIDI, plus symbols of anchors and other unidentifiable oval shapes. Some measure as long as 123cm and weigh 6.5kg. The total number may have been as high as 3000 to 4000.","Partially preserved under the concretions along with some branches of grapevines used as protection for the cargo, the ship is estimated to have been 15-20m long.",,,20,
8766,0,Saintes-Maries-de-la-Mer 10,,Western Mediterranean,France,Bouches-du-Rhône,43.43817,4.37599,11,11,11m,Roman Imperial,C1st-3rd AD,1,300,0,0,0,,,"L. Long, Bilan Scientifique, 1996, 75; Bilan Scientifique 1997, 44-45; Bilan Scientifique 1998, 35; Bilan Scientifique 2005, 51.",Another wreck of iron ingots discovered in 1996,FALSE,FALSE,FALSE,FALSE,FALSE,,A concretion 8m long of iron ingots with illegible stamps.,,,,0,
8765,0,Saintes-Maries-de-la-Mer 8,,Western Mediterranean,France,Bouches-du-Rhône,43.4383,4.43315,14,14,14m,Roman Imperial,first half C1st AD,1,50,0,0,0,,,"L. Long, Bilan Scientifique 1996, 75",Another wreck of iron ingots,TRUE,FALSE,FALSE,FALSE,FALSE,,Twenty concretions of iron ingots,,,,0,
8684,0,Saintes-Maries-de-la-mer 27,,Western Mediterranean,France,Bouches-du-Rhône,43.44082,4.45289,10,10,10,Roman Imperial,mid C1st BC -C1st AD,-50,100,0,0,0,,,"Bilan Scientifique 2005, 51",The eleventh shipwreck or iron ingots discovered in the Camargues area.,FALSE,FALSE,FALSE,FALSE,FALSE,,Iron ingots and bars.,,A basket/ container of small iron nails.,,0,
8785,0,Saintes-Maries-de-la-Mer 4,,Western Mediterranean,France,Bouches-du-Rhône,43.44082,4.45289,11,14,14m,Roman Imperial,C 1st AD,1,100,0,0,0,,,"Bilan Scientifique 2001, 51-52; Bilan Scientifique 2002, 60-64; Bilan Scientifique 2003, 59-64; Bilan Scientifique 2005, 55.",A cargo of bronze objects.,FALSE,FALSE,FALSE,FALSE,FALSE,,"A large number of bronze objects - tableware, furniture pieces, jewellery and a statuette possibly of Mercury. Bronze scales, measuring 26cm and engraved with numbers I-VII on one side, with hooks decorated as ducks' heads; a few other bronze decoration fragments including part of a 'simplum' and a hinged bronze lid decorated with a dolphin.",,,,0,
9048,0,Saintes-Maries-de-la-Mer 25,,Western Mediterranean,France,Bouches-du-Rhône,43.44082,4.45289,12,13,13m,Roman Republic/Imperial,mid C1st BC- AD,-50,50,0,0,0,,,"Bilan Scientifique 2003, 65-66; Bilan Scientifique 2005, 48",Another wreck of iron ingots,TRUE,FALSE,FALSE,FALSE,FALSE,,About 50 tons of iron bars and ingots in concretion.,,,"A stockless lead anchor, 2.65m long, and an iron anchor",50,
9044,0,Saintes-Maries-de-la-mer 9,,Western Mediterranean,France,Bouches-du-Rhône,43.44328,4.451,12,13,13m,Roman,,-150,400,0,0,0,,,"L. Long, Bilan Scientifique 1996, 75; Bilan Scientifique 1998, 34-35; Bilan Scientifique, 2002, 43; Bilan Scientifique 2005, 50-51",Another wreck of iron ingots,FALSE,FALSE,FALSE,FALSE,FALSE,,"Hundreds of iron ingots of differing sizes in 4 rows and at least 2 layers in concreted masses, some stamped. A piece of ceramic?","A few planks, copper nails.",A Mayence type sword which dates the wreck to C1st AD.,,150,
4,330,Mlin,702,Adriatic,Croatia,Split channel,43.45,16.23333,25,40,40m,Roman Imperial,C 1st-2nd AD,1,200,,,,Aegean,Northern Italy,"D. Vrsalović, Istraživanja i Zaštita Podmorških Arheoloskih Spomenika u S.R. Hrvatskoj (1974), 25; D. Vrsalović, PhD thesis (unpublished, 1979), 217-18; N. Cambi, Amphores Romaines, MEFRA 114 (1989), 323-5; M. Jurišić, Ancient Shipwrecks of the Adriatic (2000), no. 45.","A heavily looted mixed cargo of Greek amphorae - Rhodian in two sizes, smaller Rhodian with ribbed belly, Greek variant of Dr. 2-4, Cnidian in two sizes, possibly Dr. 28 and at least three other unidentified forms.",TRUE,FALSE,FALSE,FALSE,FALSE,,,Remains of the hull.,,"Two lead anchor stocks, though possibly not from this site.",,
8731,0,Plage Beauregard,,Western Mediterranean,France,Languedoc-Roussillon,43.48617,3.87474,6,6,6m,Roman Imperial,C 1st AD,1,100,0,0,0,,,"Bilan Scientifique 1999, 34; Bilan Scientifique 2000, 48",An area 150m long of concreted amphora fragments found 250m from the coast. It is uncertain whether this is a homogenous wreck site or simply spillage from the nearby Riches Dunes 2 and Beausejour wrecks.,TRUE,FALSE,FALSE,FALSE,FALSE,,,A piece of lead sheathing showed traces of nails.,,,0,
8385,0,Saint Honorat,1004,West Mediterranean,France,,43.5,7.05,18,20,20,Roman,C 2nd AD,160,200,0,0,0,,,"Pollino 1976, 1983: 45-7, pls. 31-33",Cargo composed entirely of Dr  20. Cargo looted,TRUE,FALSE,FALSE,FALSE,FALSE,,,None.,,,,
116,456,La Tradelière,1174,Western Mediterranean,France,Alpes-Maritimes,43.51343,7.07373,48,50,50m,Roman Imperial,end C1st BC,-20,-10,,,,Aegean via southern Italy,France,"P. Fiori, Cahiers d’Archéologie Subaquatique 1 (1972), 115-17, IJNA 3 (1974), 328-9; B. Liou Gallia 31 (1973), 603-4; J-P. Joncheray, IJNA 5 (1976), 259-60; A. Hesnard, MEFRA 89 (1977), 163; Hesnard et al., Archaeonautica 8 (1988), 55-6; P. Pomey et al., Gallia Informations 1 (1989), 48-9; Parker (1992), 1174; P. Pomey and F. Guibal, Bilan scientifique du Département des recherches archéologiques sous-marines (1999), 66-67.","A tumulus of twelve types of amphorae (altogether 300-400), the top two layers of which were Rhodian and Chian, Dr. 2-4 (probably Coan), making up 50% of the cargo and Dr. 6.",TRUE,FALSE,FALSE,FALSE,FALSE,,"Tens of thousands of hazelnuts, which formed a layer up to a metre thick. Pottery including Pompeian red plates, rimless platters, fine-wall goblets and two-handled and four-handled cups, as well as two pieces of eastern pottery. Glass cups, stacked in piles of 8 or 10, in six different colours.","A well preserved hull 25m longand 6m wide with a single layer of planking. Portions of the keel, the stempost, strakes, half frames and ribs - typical shell-first construction.","A 'guttus' or flask with one handle and a relief head of an antelope forming the spout. Some miniature amphorae, possibly a merchant's samples(?).",Some discs and a bearing from the pump.,,
7328,0,Cape Gradina,,Adriatic,Croatia,Bay of Rogoznica,43.5166,15.96667,30,30,30m,Roman Imperial,end C1st BC -C1st AD,-30,100,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000) no. 13",A possible shipwreck or simply solitary amphora finds.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8730,0,Les Pierres,,Western Mediterranean,France,Languedoc-Roussillon,43.51741,3.96606,10,10,10m,Roman,C1st BC -4th AD?,-100,400,0,0,0,,,"Bilan Scientifique 1999, 33; Bilan Scientifique 2001, 47",A presumed cargo of stone.,FALSE,FALSE,FALSE,FALSE,FALSE,,"75 blocks of stone from Bois des Lens, north-west of Nimes, including 7 columns and capitals. The blocks were still lying in alignment and were rectangular; the dimensions varied between 0.7 0.75 x 0.6m and 2.85 x 0.6 x0.7m. This type of stone was popular for its similar look to marble.",,,,0,
7332,0,"Jaz, islet",,Adriatic,Croatia,central Dalmatia,43.53333,15.93333,39,39,39m,Roman Rep/Imperial,second half C1st  BC,-50,-1,0,0,0,,,"M. Jurisić, Ancient Shipwrecks of the Adriatic (2000), no. 23",A possible shipwreck based on 2 amphorae and fragments and some corroded iron.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"Some corrided iron, possibly an anchor.",,
8894,0,Maguelone,,Western Mediterranean,France,Languedoc-Roussillon,43.53554,3.98254,14,14,14m,Roman Imperial,C1st AD,1,100,0,0,0,,,"Bilan Scientifique 2003, 56; Bilan Scientifique 2005, 39.",,FALSE,FALSE,FALSE,FALSE,FALSE,,12 copper ingots and an iron bar stamped with HAEDI cf Saintes-Maries-de-la-mer 2.,,,An iron anchor,0,
8876,0,Secche della Meloria,,,Italy,"Livorno, Tuscany",43.54776,10.22071,5,5,5m,Roman Republic,mid C 3rd BC,-275,-225,0,0,0,,,"C. Beltrame, Vita di Bordo in Eta Romana, 2002, p. 460; S. Bargagliotti et al, Atti del Convegno Nazionale di Archeologia Subacquea. Anzio 1996, (1997), 43-53.","Could be two wrecks, but one is described as being a group of ceramic blocks and concreted amphorae.",TRUE,FALSE,FALSE,FALSE,FALSE,,Black-glazed pottery,,,,0,
7611,0,Cap Gros A,188,Western Mediterranean,France,Alpes-Maritimes,43.55151,7.14737,,,,,,-100,-50,0,0,0,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
7612,0,Cap Gros B,189,Western Mediterranean,,Alpes-Maritimes,43.55151,7.14737,,,,,,-200,-1,0,0,0,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
7613,0,Cap Gros C,190,Western Mediterranean,France,Alpes-Maritimes,43.55151,7.14737,,,,Roman Republic/Imperial,second half C1st BC,-50,-1,0,0,0,,,"B. Gauthier, Bilan Scientifique 1992, 55; Bilan Scientifique 1995, 63","A small cargo of amphorae from the Adriatic, unusual to find this far west.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"Three stockless lead anchors, an iron anchor and a lead ring",,
7908,0,Gusteranski,492,Adriatic,Croatia,N of Zirje Island,43.63333,15.7,24,24,24m,Roman Imperial,end C1st - beginning 2nd AD,75,125,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000) no. 17",A heavily looted cargo of amphorae and Pompeian red ware.,TRUE,FALSE,FALSE,FALSE,FALSE,,"South Italian Pompeian ware consisting of 'orlo bifido' bowls, with plates/lids and standard Pompeian red plates, which were only 15% of the total of 50 brought to the surface.",,,,,
10,323,Koromasna  Cove,,Adriatic,Croatia,North side of Zirje island,43.65,15.65,35,40,40m,Roman Imperial,C 1st AD,1,100,,,,Aegean,Northern Italy,"J. Mesić, Obavijesti HAD-a XXX1/2 (1999), 76; M. Jurišić, Ancient Shipwrecks of the Adriatic (2000), no. 30; M . Jurisic in D. Davison, V. Gaffney and E. Martin (eds.) BAR 2006, 175-192","Intact cargo of Greek amphorae, Cretan AC4 and Aegean ER1. More than 100 each of AC4 and ER1 amphorae now preserved under an iron cage.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
7350,0,Tijascica,,Adriatic,Croatia,central Dalmatia,43.66666,15.76666,32,40,40m,Roman Republic/Imperial,C1st BC,-60,-1,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 78",Only piles of fragments remain from this amphorae wreck.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,A lead anchor stock and an iron anchor stock were found nearby.,,
8221,0,Plavac A,831,Adriatic,Croatia,Zlarin,43.66666,15.86666,23,30,30m,Roman Imperial,late C1st BC- early 1st AD,-10,15,0,0,0,Aegean,Northern Italy,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 56; M . Jurisic in D. Davison, V. Gaffney and E. Martin (eds.) BAR 2006, 175-192",An eastern cargo of amphorae in a fairly well preserved wreck.,TRUE,FALSE,FALSE,FALSE,FALSE,,,Quite well preserved,"ECW mugs, profiled plates, dishes with lids and trefoil mouth jugs; cups and 2-handled saucers from Pergamom, Arretine Conspectus R2 form, a TS plate with the stamp TETTI and parts of 2 oil lamps.","Two iron anchors, the lead parts of a bilge pump, the remains of a pulley and a lead sounding weight.",,
8802,0,Marinieres I,,Western Mediterranean,France,Alpes-Maritimes,43.70459,7.31646,3,5,5m,,C15th AD,1400,1500,0,0,0,,,"M. Daeffler, Bilan Scientifique 1997, 78.",Dated by dendrachronology. No cargo.,FALSE,FALSE,FALSE,FALSE,FALSE,,,"A large section of the hull, 18 x 8.7m, is well preserved resting on its side.",,,0,
8646,0,Pisa A,,,Italy,Tuscany,43.72388,10.38813,0,0,0m,Roman Imperial,late C2nd -early C3rd AD,175,225,0,0,0,"Adriatic via Africa, Spain, France",Pisa,"S. Bruni (ed.), Le Navi Antichi di Pisa: ad un Anno dall'Inizio delle Ricerche (2000);  G. Belluomini et al, Science and Technology for Cultural Heritage 11 (2002); M. Colombini et al, Archaeolmetry 45 (2003), 659-674 ; A. Camilli, Archaeologia Maritima Mediterranea 1 (2004), 53-75; E. Pecchioni et al, Arcaeometry 49 (2007), 1-22                                http://www.navipisa.it/scavo_naveA.htm   
http://www.archaeology.org/9907/etc/shipa.html","One of nineteen well-preserved ancient ships found during construction work in San Rossore railway station, Pisa.",TRUE,FALSE,FALSE,FALSE,FALSE,,,"Unfortunately split into 2 during the construction works, this ship is estimated to have been 30m in length",Ceramics including African terra sigillata.,,0,
8647,0,Pisa B,,,Italy,Tuscany,43.72388,10.38813,0,0,0m,Roman Imperial,end C1stBC - beg C1st AD,-12,15,0,0,0,,,"S. Bruni (ed.), Le Navi Antichi di Pisa: ad un Anno dall'Inizio delle Ricerche (2000);  G. Belluomini et al, Science and Technology for Cultural Heritage 11 (2002); M. Colombini et al, Archaeolmetry 45 (2003), 659-674; A. Camilli, Archaeologia Maritima Mediterranea 1 (2004), 53-75; E. Pecchioni et al, Arcaeometry 49 (2007), 1-22                           http://www.navipisa.it/scavo_naveB_carico.htm
http://www.mclink.it/assoc/assonet/arcart/rosso2.htm","One of nineteen well-preserved ancient ships found during construction work in San Rossore railway station, Pisa. A transport ship of medium dimensions, recovered tilted on its side. Adriatic and Baetican amphorae had been reused to carry fruit, nuts and salted fish as well as augitic sand of Latium or Campania origin. It is still uncertain what the real purpose was of such sand. The skeletons of a 40-45 year-old man and a dog were also found.",TRUE,FALSE,FALSE,FALSE,FALSE,,,Enough remains were preserved to show that the ship was 4m wide.,,"Ballast stones, formed from rounded off blocks of various sizes, from Campania; stowage material found between the amphorae from the Neapolitan area.",0,
8648,0,Pisa C,,,Italy,Tuscany,43.72388,10.38813,0,0,0m,Roman,second half C1st BC,-50,-1,0,0,0,,,"S. Bruni (ed.), Le Navi Antichi di Pisa: ad un Anno dall'Inizio delle Ricerche (2000);  G. Belluomini et al, Science and Technology for Cultural Heritage 11 (2002); M. Colombini et al, Archaeolmetry 45 (2003), 659-674; A. Camilli, Archaeologia Maritima Mediterranea 1 (2004), 53-75; E. Pecchioni et al, Arcaeometry 49 (2007), 1-22                            http://www.navipisa.it/scavo_naveC_nave.htm
http://www.mclink.it/assoc/assonet/arcart/rosso2.htm","One of nineteen well-preserved ancient ships found during construction work in San Rossore railway station, Pisa. This large fluvial boat, 14m long, has been recovered moored to a pole with a large cable: the boat is still in an optimal state of conservation",FALSE,FALSE,FALSE,FALSE,FALSE,,,"The majority of the structural elements are intact (keel, keelson, frame, mast partners and step, top of bulwarks, prow bollards and six rowing benches set at regular intervals). All around, in correspondence to the benches, are conserved the holes for the oars, into which are series of small nails in order to fix the leather. White and red paint can still be seen on the external planks above the waterline. A Greek inscription, ALKDO, can be read on the 1st rowing bench.",,,0,
8649,0,Pisa D,,,Italy,Tuscany,43.72388,10.38813,0,0,0m,Late Roman,,400,600,0,0,0,,,"S. Bruni (ed.), Le Navi Antichi di Pisa: ad un Anno dall'Inizio delle Ricerche (2000);  G. Belluomini et al, Science and Technology for Cultural Heritage 11 (2002); M. Colombini et al, Archaeolmetry 45 (2003), 659-674; A. Camilli, Archaeologia Maritima Mediterranea 1 (2004), 53-75; E. Pecchioni et al, Arcaeometry 49 (2007), 1-22                   http://www.navipisa.it/scavo_naveD.htm","One of nineteen well-preserved ancient ships found during construction work in San Rossore railway station, Pisa. This is the draft of a large river boat, 14m long and 6m wide.  It has been recovered turned upside down and quite completely lacking its hull; some parts, like the keel, were perhaps cut off in ancient time.",FALSE,FALSE,FALSE,FALSE,FALSE,,,Some structures of this upside down river boat survive.,,Ballast stones.,0,
8650,0,Pisa E,,,Italy,Tuscany,43.72388,10.38813,0,0,0m,early Roman Imperial,end C1st BC,-30,-1,0,0,0,Tarraconensis,,"S. Bruni (ed.), Le Navi Antichi di Pisa: ad un Anno dall'Inizio delle Ricerche (2000); G. Belluomini et al, Science and Technology for Cultural Heritage 11 (2002); H. Neilson, IJNA 31 (2002), 248-253;  M. Colombini et al, Archaeolmetry 45 (2003), 659-674; A. Camilli, Archaeologia Maritima Mediterranea 1 (2004), 53-75; E. Pecchioni et al, Arcaeometry 49 (2007), 1-22                                   http://www.navipisa.it/scavo_naveE.htm
http://www.mclink.it/assoc/assonet/arcart/rosso2.htm","One of nineteen well-preserved ancient ships found during construction work in San Rossore railway station, Pisa. This ship is lying on its side and had been transporting dolia and Dr 2-4 amphorae.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,A terracotta phallus which suggests that the Priapus deity was seen as an icon of maritime activity as well as a garden fertility god.,A large wooden anchor.,0,
8651,0,Pisa F,,,Italy,Tuscany,43.72388,10.38813,0,0,0m,Roman,first half C 2nd  AD,100,150,0,0,0,,,"S. Bruni (ed.), Le Navi Antichi di Pisa: ad un Anno dall'Inizio delle Ricerche (2000);  G. Belluomini et al, Science and Technology for Cultural Heritage 11 (2002); M. Colombini et al, Archaeolmetry 45 (2003), 659-674; A. Camilli, Archaeologia Maritima Mediterranea 1 (2004), 53-75; E. Pecchioni et al, Arcaeometry 49 (2007), 1-22                            http://www.navipisa.it/scavo_barcaF.htm
http://www.mclink.it/assoc/assonet/arcart/rosso2.htm","One of nineteen well-preserved ancient ships found during construction work in San Rossore railway station, Pisa. This is a 9m long river boat.",FALSE,FALSE,FALSE,FALSE,FALSE,,,"A slim fluvial 9m long and only 1m wide, a 'lintres' type of Roman ship. Made of oak and small alder sections.",,,0,
8652,0,Pisa P,,,Italy,Tuscany,43.72388,10.38813,0,0,0m,Roman Imperial,end C1st BC- beginning AD,-30,30,0,0,0,,,"S. Bruni (ed.), Le Navi Antichi di Pisa: ad un Anno dall'Inizio delle Ricerche (2000);  G. Belluomini et al, Science and Technology for Cultural Heritage 11 (2002); M. Colombini et al, Archaeolmetry 45 (2003), 659-674; A. Camilli, Archaeologia Maritima Mediterranea 1 (2004), 53-75; E. Pecchioni et al, Arcaeometry 49 (2007), 1-22                  http://www.navipisa.it/scavo_barcaP.htm","One of nineteen well-preserved ancient ships found during construction work in San Rossore railway station, Pisa. This is a flat-bottomed boat comparable to Pisa G.",FALSE,FALSE,FALSE,FALSE,FALSE,,,Flat bottomed boat only partially excavated.,,,0,
8653,0,Pisa G,,,Italy,Tuscany,43.72388,10.38813,0,0,0m,Roman,,-150,400,0,0,0,,,"S. Bruni (ed.), Le Navi Antichi di Pisa: ad un Anno dall'Inizio delle Ricerche (2000);  G. Belluomini et al, Science and Technology for Cultural Heritage 11 (2002); M. Colombini et al, Archaeolmetry 45 (2003), 659-674; A. Camilli, Archaeologia Maritima Mediterranea 1 (2004), 53-75; E. Pecchioni et al, Arcaeometry 49 (2007), 1-22","One of nineteen well-preserved ancient ships found during construction work in San Rossore railway station, Pisa. This is a flat-bottomed barge probably originally 9m long.",FALSE,FALSE,FALSE,FALSE,FALSE,,,A flat-bottomed barge of which only the prow has been excavated so far.,,,0,
8654,0,Pisa H,,,Italy,Tuscany,43.72388,10.38813,0,0,0m,Roman,,-150,400,0,0,0,,,"S. Bruni (ed.), Le Navi Antichi di Pisa: ad un Anno dall'Inizio delle Ricerche (2000);  G. Belluomini et al, Science and Technology for Cultural Heritage 11 (2002); M. Colombini et al, Archaeolmetry 45 (2003), 659-674; A. Camilli, Archaeologia Maritima Mediterranea 1 (2004), 53-75; E. Pecchioni et al, Arcaeometry 49 (2007), 1-22","One of nineteen well-preserved ancient ships found during construction work in San Rossore railway station, Pisa. This is a fluvial punt.",FALSE,FALSE,FALSE,FALSE,FALSE,,,A small fluvial punt.,,,0,
8655,0,Pisa I,,,Italy,Tuscany,43.72388,10.38813,0,0,0m,Roman,C4th-5th,300,400,0,0,0,,,"S. Bruni (ed.), Le Navi Antichi di Pisa: ad un Anno dall'Inizio delle Ricerche (2000);  G. Belluomini et al, Science and Technology for Cultural Heritage 11 (2002); M. Colombini et al, Archaeolmetry 45 (2003), 659-674; A. Camilli, Archaeologia Maritima Mediterranea 1 (2004), 53-75; E. Pecchioni et al, Arcaeometry 49 (2007), 1-22","One of nineteen well-preserved ancient ships found during construction work in San Rossore railway station, Pisa. This river boat was carrying African amphorae, presumably unloading them from a much larger ship.",TRUE,FALSE,FALSE,FALSE,FALSE,,,"A river boat 12m x 2.5m, Roman 'lintres' type. Mortise and tenon construction with iron nails.",,,0,
